Q,I(Q),Error
1.50655348E-01,7.54870474E-04,1.07621083E-04
1.50940951E-01,6.16602600E-04,1.08603800E-04
1.51226553E-01,5.97026199E-04,1.08041575E-04
1.51512156E-01,7.48507679E-04,1.08350695E-04
1.51797758E-01,5.27016819E-04,1.07833098E-04
1.52083361E-01,6.10176474E-04,1.07035584E-04
1.52368963E-01,6.98491931E-04,1.08266517E-04
1.52654566E-01,9.22348350E-04,1.07516543E-04
1.52940169E-01,5.64910471E-04,1.07459625E-04
1.53225771E-01,5.92142344E-04,1.06991839E-04
1.53511374E-01,8.82945955E-04,1.07573843E-04
1.53796976E-01,5.61479479E-04,1.07166484E-04
1.54082579E-01,5.99168241E-04,1.06710931E-04
1.54368181E-01,8.84115696E-04,1.07584595E-04
1.54653784E-01,4.94275242E-04,1.06659835E-04
1.54939386E-01,5.33908606E-04,1.06858604E-04
1.55224989E-01,6.17653131E-04,1.06506673E-04
1.55510592E-01,5.29501587E-04,1.06410736E-04
1.55796194E-01,5.87612391E-04,1.06796036E-04
1.56081797E-01,4.31295484E-04,1.06357034E-04
1.56367399E-01,6.56619668E-04,1.06541451E-04
1.56653002E-01,5.29192388E-04,1.05970714E-04
1.56938604E-01,6.31302595E-04,1.05787094E-04
1.57224207E-01,6.55893236E-04,1.05968663E-04
1.57509809E-01,5.29941171E-04,1.05801993E-04
1.57795412E-01,3.67276371E-04,1.05328059E-04
1.58081015E-01,5.02962619E-04,1.06011244E-04
1.58366617E-01,4.75216657E-04,1.05321376E-04
1.58652220E-01,4.39092517E-04,1.05688059E-04
1.58937822E-01,5.04586846E-04,1.04662677E-04
1.59223425E-01,4.34201211E-04,1.05010925E-04
1.59509027E-01,5.51283360E-04,1.05211080E-04
1.59794630E-01,5.73661178E-04,1.05051464E-04
1.60080232E-01,5.95424324E-04,1.05481875E-04
1.60365835E-01,5.88774681E-04,1.04286518E-04
1.60651438E-01,4.57517803E-04,1.04647968E-04
1.60937040E-01,6.83754683E-04,1.04967773E-04
1.61222643E-01,4.92122024E-04,1.04465061E-04
1.61508245E-01,6.86358660E-04,1.04679685E-04
1.61793848E-01,5.92920929E-04,1.04647433E-04
1.62079450E-01,3.94571573E-04,1.04393107E-04
1.62365053E-01,4.57745045E-04,1.04236767E-04
1.62650655E-01,6.16822392E-04,1.03941633E-04
1.62936258E-01,5.60060143E-04,1.04137516E-04
1.63221861E-01,4.85826284E-04,1.04279488E-04
1.63507463E-01,4.50536609E-04,1.04061304E-04
1.63793066E-01,4.87707555E-04,1.03293260E-04
1.64078668E-01,6.27089292E-04,1.03853774E-04
1.64364271E-01,2.76725739E-04,1.03183879E-04
1.64649873E-01,5.53078949E-04,1.03893049E-04
1.64935476E-01,4.42810357E-04,1.03651466E-04
1.65221078E-01,4.98171896E-04,1.03309617E-04
1.65506681E-01,4.37658280E-04,1.03564075E-04
1.65792284E-01,5.79115003E-04,1.02721277E-04
1.66077886E-01,3.48627567E-04,1.03095805E-04
1.66363489E-01,3.58201563E-04,1.02692371E-04
1.66649091E-01,5.20709902E-04,1.03115731E-04
1.66934694E-01,3.39899212E-04,1.02774816E-04
1.67220296E-01,3.24029475E-04,1.02293432E-04
1.67505899E-01,3.88287008E-04,1.02537972E-04
1.67791501E-01,3.56849283E-04,1.02506624E-04
1.68077104E-01,4.40925360E-04,1.02664840E-04
1.68362707E-01,2.69770622E-04,1.01909427E-04
1.68648309E-01,2.86437571E-04,1.01427131E-04
1.68933912E-01,3.90652567E-04,1.02010801E-04
1.69219514E-01,3.70770693E-04,1.01403635E-04
1.69505117E-01,2.17903405E-04,1.01080205E-04
1.69790719E-01,5.73821366E-04,1.00932741E-04
1.70076322E-01,3.64456326E-04,1.00943827E-04
1.70361924E-01,4.47928905E-04,1.01378920E-04
1.70647527E-01,4.71588224E-04,1.00559966E-04
1.70933130E-01,4.47601080E-04,1.01359189E-04
1.71218732E-01,3.29796225E-04,9.99441815E-05
1.71504335E-01,3.84829938E-04,1.01131624E-04
1.71789937E-01,4.21434641E-04,1.01576097E-04
1.72075540E-01,2.84969807E-04,9.95371885E-05
1.72361142E-01,2.55826861E-04,1.00417636E-04
1.72646745E-01,2.85714865E-04,9.99926707E-05
1.72932347E-01,3.67537141E-04,1.00581396E-04
1.73217950E-01,4.43991274E-04,1.00561769E-04
1.73503553E-01,3.52051109E-04,9.99073941E-05
1.73789155E-01,3.11441720E-04,1.00882137E-04
1.74074758E-01,1.77152455E-04,9.98509862E-05
1.74360360E-01,3.91241163E-04,1.00861322E-04
1.74645963E-01,4.60602343E-04,1.00520154E-04
1.74931565E-01,3.84181738E-04,9.97606032E-05
1.75217168E-01,3.78679484E-04,1.01069467E-04
1.75502770E-01,1.71687454E-04,9.96025957E-05
1.75788373E-01,2.60643661E-04,1.00812208E-04
1.76073976E-01,1.95413828E-04,9.96235374E-05
1.76359578E-01,3.61952931E-04,1.00852450E-04
1.76645181E-01,4.05017287E-04,9.99496769E-05
1.76930783E-01,3.31424177E-04,9.97144657E-05
1.77216386E-01,2.46159732E-04,1.00036092E-04
1.77501988E-01,5.20639122E-04,9.96384554E-05
1.77787591E-01,1.51008368E-04,1.00319944E-04
1.78073193E-01,1.51649117E-04,9.94725186E-05
1.78358796E-01,4.14013863E-04,9.95364135E-05
1.78644399E-01,3.82695347E-04,9.93131253E-05
1.78930001E-01,3.40975821E-04,9.95110564E-05
1.79215604E-01,2.86772847E-04,9.93186084E-05
1.79501206E-01,1.96043402E-04,9.95271450E-05
1.79786809E-01,1.56294554E-04,9.91053739E-05
1.80072411E-01,2.88281590E-04,9.95812811E-05
1.80358014E-01,4.46755439E-04,9.83635495E-05
1.80643616E-01,1.73613429E-04,9.93599753E-05
1.80929219E-01,2.84306705E-04,9.89114219E-05
1.81214822E-01,1.20755285E-04,9.89571722E-05
1.81500424E-01,9.92268324E-05,9.89234971E-05
1.81786027E-01,3.41918319E-04,9.85071044E-05
1.82071629E-01,4.51993197E-04,9.86398168E-05
1.82357232E-01,3.50628048E-04,9.87107340E-05
1.82642834E-01,2.23513693E-04,9.82798882E-05
1.82928437E-01,1.72290951E-04,9.88254411E-05
1.83214039E-01,6.74240291E-05,9.86448946E-05
1.83499642E-01,3.42808664E-04,9.81728387E-05
1.83785245E-01,7.96169043E-05,9.81995010E-05
1.84070847E-01,7.15516508E-05,9.76418542E-05
1.84356450E-01,2.59719789E-04,9.86055452E-05
1.84642052E-01,3.20822001E-04,9.80900851E-05
1.84927655E-01,1.05265528E-04,9.78667626E-05
1.85213257E-01,1.96654350E-04,9.78528676E-05
1.85498860E-01,1.74771994E-04,9.78046488E-05
1.85784462E-01,1.80166215E-04,9.76941240E-05
1.86070065E-01,3.67820263E-04,9.81599824E-05
1.86355668E-01,2.46167183E-05,9.74372863E-05
1.86641270E-01,2.87096947E-04,9.72295306E-05
1.86926873E-01,2.71350145E-04,9.76841355E-05
1.87212475E-01,1.39601529E-04,9.84863646E-05
1.87498078E-01,2.23286450E-04,1.00804585E-04
1.87783680E-01,2.81147659E-04,1.01922325E-04
1.88069283E-01,4.20197845E-04,1.03825794E-04
1.88354885E-01,1.61450356E-04,1.03817213E-04
1.88640488E-01,2.88445503E-04,1.03880559E-04
1.88926091E-01,4.95538116E-05,1.05404883E-04
1.89211693E-01,1.44869089E-04,1.05655178E-04
1.89497296E-01,8.87215137E-05,1.06115731E-04
1.89782898E-01,1.07854605E-04,1.06043588E-04
1.90068501E-01,1.89587474E-04,1.06532581E-04
1.90354103E-01,3.00575048E-04,1.07549840E-04
1.90639706E-01,2.46722251E-04,1.06463801E-04
1.90925308E-01,5.16399741E-05,1.07594761E-04
1.91210911E-01,1.85381621E-04,1.07021964E-04
1.91496514E-01,-1.17421150E-05,1.07693693E-04
1.91782116E-01,2.26158649E-04,1.08685208E-04
1.92067719E-01,1.01700425E-04,1.06523659E-04
1.92353321E-01,3.27184796E-04,1.08480586E-04
1.92638924E-01,2.46241689E-04,1.08332038E-04
1.92924526E-01,2.25890428E-04,1.08624393E-04
1.93210129E-01,1.73218548E-04,1.08588894E-04
1.93495731E-01,2.70448625E-04,1.08055972E-04
1.93781334E-01,2.77526677E-04,1.09723839E-04
1.94066937E-01,3.14600766E-04,1.06379282E-04
1.94352539E-01,2.52090394E-04,1.05414106E-04
1.94638142E-01,2.93407589E-04,1.03284399E-04
1.94923744E-01,9.65110958E-05,1.02162822E-04
1.95209347E-01,1.82449818E-04,1.02325526E-04
1.95494949E-01,5.05000353E-05,9.99781673E-05
1.95780552E-01,1.50524080E-04,1.00244867E-04
1.96066154E-01,4.27626073E-05,9.98415959E-05
1.96351757E-01,-2.80104578E-05,9.96880506E-05
1.96637360E-01,-4.35486436E-05,1.00053485E-04
1.96922962E-01,2.23033130E-05,9.79041013E-05
1.97208565E-01,-4.89540398E-05,9.89514606E-05
1.97494167E-01,1.15726143E-04,9.89569466E-05
1.97779770E-01,9.31061804E-05,9.86104260E-05
1.98065372E-01,2.35151500E-04,9.86267561E-05
1.98350975E-01,8.20495188E-05,9.79948036E-05
1.98636577E-01,1.33648515E-04,9.87752583E-05
1.98922180E-01,3.43978405E-04,9.84115170E-05
1.99207783E-01,6.36428595E-05,9.77283643E-05
1.99493385E-01,1.65902078E-04,9.74694217E-05
1.99778988E-01,1.64523721E-04,9.81375580E-05
2.00064590E-01,1.43736601E-04,9.81349637E-05
2.00350193E-01,1.13606453E-04,9.74307139E-05
2.00635795E-01,1.83016062E-04,9.69718869E-05
2.00921398E-01,1.11632049E-04,9.72763073E-05
2.01207000E-01,1.57989562E-04,9.76877211E-05
2.01492603E-01,1.30813569E-04,9.68600842E-05
2.01778206E-01,1.52844936E-04,9.69315887E-05
2.02063808E-01,2.11752951E-04,9.69727449E-05
2.02349411E-01,1.69310719E-04,9.65894418E-05
2.02635013E-01,4.18424606E-05,9.72898379E-05
2.02920616E-01,2.19188631E-04,9.61343322E-05
2.03206218E-01,1.95693225E-04,9.69542657E-05
2.03491821E-01,1.22219324E-04,9.64789298E-05
2.03777423E-01,1.78754330E-04,9.58897865E-05
2.04063026E-01,1.91293657E-05,9.63070853E-05
2.04348629E-01,8.03805888E-05,9.57090918E-05
2.04634231E-01,8.30367208E-05,9.63806039E-05
2.04919834E-01,1.64136291E-04,9.64781030E-05
2.05205436E-01,1.43997371E-04,9.57625592E-05
2.05491039E-01,1.50833279E-04,9.58250530E-05
2.05776641E-01,-2.85729766E-05,9.50703860E-05
2.06062244E-01,1.50799751E-04,9.60695486E-05
2.06347846E-01,8.70823860E-05,9.53697264E-05
2.06633449E-01,1.58246607E-04,9.53446694E-05
2.06919052E-01,1.26741827E-04,9.61056742E-05
2.07204654E-01,1.22059137E-04,9.48836539E-05
2.07490257E-01,2.18484551E-04,9.58128157E-05
2.07775859E-01,9.48086381E-05,9.43236019E-05
2.08061462E-01,2.24094838E-04,9.49799278E-05
2.08347064E-01,3.73125076E-05,9.55842158E-05
2.08632667E-01,1.79644674E-04,9.43922965E-05
2.08918269E-01,9.72934067E-05,9.50386116E-05
2.09203872E-01,-2.15768814E-05,9.44011414E-05
2.09489475E-01,9.81688499E-05,9.49183984E-05
2.09775077E-01,-2.44416296E-05,9.44469195E-05
2.10060680E-01,-5.57899475E-05,9.44841591E-05
2.10346282E-01,9.69655812E-05,9.46909020E-05
2.10631885E-01,3.61353159E-07,9.39328035E-05
2.10917487E-01,1.52517110E-04,9.46371242E-05
2.11203090E-01,1.69109553E-04,9.37520669E-05
2.11488692E-01,1.27013773E-04,9.44463445E-05
2.11774295E-01,-2.29962170E-05,9.46080705E-05
2.12059898E-01,2.11905688E-04,9.36563180E-05
2.12345500E-01,2.88896263E-05,9.39709233E-05
2.12631103E-01,2.21882015E-04,9.36912628E-05
2.12916705E-01,8.81180167E-05,9.42059581E-05
2.13202308E-01,1.19216740E-04,9.38646334E-05
2.13487910E-01,2.08675861E-04,9.34204054E-05
2.13773513E-01,-7.14510679E-06,9.37883136E-05
2.14059115E-01,1.34781003E-04,9.32153998E-05
2.14344718E-01,4.14662063E-05,9.37754633E-05
2.14630321E-01,1.50479376E-04,9.31195805E-05
2.14915923E-01,-1.02378428E-04,9.31263402E-05
2.15201526E-01,-8.83266330E-06,9.39369049E-05
2.15487128E-01,4.03672457E-05,9.30018999E-05
2.15772731E-01,6.39557838E-05,9.29669438E-05
2.16058333E-01,2.12639570E-05,9.29448939E-05
2.16343936E-01,1.07590109E-04,9.31993416E-05
2.16629538E-01,-3.23653221E-05,9.31336591E-05
2.16915141E-01,7.17081130E-05,9.25875863E-05
2.17200744E-01,1.84655190E-04,9.33688744E-05
2.17486346E-01,-3.30545008E-05,9.23612793E-05
2.17771949E-01,6.56694174E-05,9.24769916E-05
2.18057551E-01,1.32676214E-04,9.23810131E-05
2.18343154E-01,1.80553645E-04,9.17091313E-05
2.18628756E-01,1.45025551E-04,9.26928642E-05
2.18914359E-01,2.52626836E-04,9.10680877E-05
2.19199961E-01,1.68245286E-04,9.21677681E-05
2.19485564E-01,6.82696700E-05,9.14847145E-05
2.19771167E-01,3.33711505E-05,9.19104375E-05
2.20056769E-01,6.40749931E-07,9.15518358E-05
2.20342372E-01,1.75993890E-04,9.14525826E-05
2.20627974E-01,1.17111951E-04,9.16468283E-05
2.20913577E-01,3.91490757E-05,9.12043362E-05
2.21199179E-01,2.69189477E-05,9.13501180E-05
2.21484782E-01,1.58600509E-04,9.13806450E-05
2.21770384E-01,3.22610140E-06,9.09728821E-05
2.22055987E-01,2.44189054E-04,9.16209351E-05
2.22341590E-01,3.83965671E-05,9.09826735E-05
2.22627192E-01,1.22535974E-04,9.11841073E-05
2.22912795E-01,3.41497362E-05,9.05844577E-05
2.23198397E-01,-5.99138439E-05,9.12068585E-05
2.23484000E-01,8.11368227E-05,9.13865662E-05
2.23769602E-01,3.09988856E-04,9.07565373E-05
2.24055205E-01,4.51430678E-05,9.10987103E-05
2.24340807E-01,1.31268054E-04,9.10284760E-05
2.24626410E-01,1.71359628E-04,9.17675967E-05
2.24912013E-01,1.04967505E-04,9.09440382E-05
2.25197615E-01,1.33018941E-04,9.10832672E-05
2.25483218E-01,1.36852264E-04,9.13276545E-05
2.25768820E-01,1.57490373E-04,9.06441573E-05
2.26054423E-01,4.54895198E-05,9.11601469E-05
2.26340025E-01,1.49823725E-04,9.03298373E-05
2.26625628E-01,2.76964158E-04,9.10168426E-05
2.26911230E-01,-1.06245279E-05,9.09285365E-05
2.27196833E-01,1.51336193E-04,9.05436813E-05
2.27482436E-01,1.65216625E-04,9.08880954E-05
2.27768038E-01,-1.10156834E-05,8.98402242E-05
2.28053641E-01,1.81607902E-04,9.11405663E-05
2.28339243E-01,9.20034945E-05,9.04656622E-05
2.28624846E-01,-8.06897879E-06,9.01458212E-05
2.28910448E-01,3.20747495E-05,9.04851181E-05
2.29196051E-01,-6.74277544E-06,8.97472312E-05
2.29481654E-01,2.62435526E-04,9.06735879E-05
2.29767256E-01,2.25860626E-04,9.01350256E-05
2.30052859E-01,6.30058348E-05,9.00001571E-05
2.30338461E-01,8.12672079E-05,9.02195865E-05
2.30624064E-01,1.78504735E-04,9.00218409E-05
2.30909666E-01,2.23688781E-04,9.03962557E-05
2.31195269E-01,6.53155148E-05,8.92258727E-05
2.31480871E-01,-7.62566924E-05,8.99171317E-05
2.31766474E-01,6.45406544E-05,8.99091784E-05
2.32052077E-01,1.86104327E-04,8.99588727E-05
2.32337679E-01,1.07709318E-04,8.99348919E-05
2.32623282E-01,-2.78726220E-05,8.94250587E-05
2.32908884E-01,1.74865127E-05,8.98369434E-05
2.33194487E-01,-1.32873654E-04,8.93745225E-05
2.33480089E-01,5.61699271E-05,8.92948696E-05
2.33765692E-01,4.94979322E-05,8.97541116E-05
2.34051294E-01,1.61677599E-04,8.90327521E-05
2.34336897E-01,2.96548009E-04,9.00596601E-05
2.34622500E-01,5.60209155E-05,8.88443864E-05
2.34908102E-01,3.71411443E-06,8.91103899E-05
2.35193705E-01,6.52745366E-05,8.95367694E-05
2.35479307E-01,9.56170261E-05,8.93001928E-05
2.35764910E-01,-3.44999135E-05,8.95525701E-05
2.36050512E-01,1.13610178E-04,8.83004776E-05
2.36336115E-01,8.79764557E-05,8.93115395E-05
2.36621717E-01,2.58907676E-05,8.86522051E-05
2.36907320E-01,1.17532909E-04,8.92960039E-05
2.37192923E-01,1.82732940E-04,8.91885784E-05
2.37478525E-01,9.67420638E-05,8.84752838E-05
2.37764128E-01,1.34766102E-04,8.94313056E-05
2.38049730E-01,3.28455120E-04,8.85560716E-05
2.38335333E-01,-7.16820359E-05,8.79849556E-05
2.38620935E-01,5.71087003E-06,8.86762737E-05
2.38906538E-01,-2.62968242E-05,8.84493198E-05
2.39192140E-01,1.08517706E-05,8.92214304E-05
2.39477743E-01,5.30257821E-05,8.80328462E-05
2.39763346E-01,9.66079533E-05,8.84550346E-05
2.40048948E-01,4.20138240E-05,8.82274050E-05
2.40334551E-01,1.40421093E-04,8.85293580E-05
2.40620153E-01,8.27684999E-05,8.84479154E-05
2.40905756E-01,2.77720392E-05,8.75353920E-05
2.41191358E-01,1.14917755E-04,8.85858352E-05
2.41476961E-01,8.32676888E-05,8.80918339E-05
2.41762563E-01,2.77124345E-05,8.78596387E-05
2.42048166E-01,1.43706799E-04,8.81304683E-05
2.42333769E-01,1.04133040E-04,8.78098064E-05
2.42619371E-01,-5.24520874E-06,8.83166146E-05
2.42904974E-01,1.07288361E-06,8.72697547E-05
2.43190576E-01,-1.23493373E-05,8.74874216E-05
2.43476179E-01,3.75173986E-05,8.78119056E-05
2.43761781E-01,8.54060054E-05,8.78814757E-05
2.44047384E-01,-8.94591212E-05,8.77290831E-05
2.44332986E-01,3.53008509E-05,8.72741059E-05
2.44618589E-01,-4.88609076E-05,8.76689148E-05
2.44904192E-01,7.05569983E-06,8.75074703E-05
2.45189794E-01,2.19903886E-05,8.76854200E-05
2.45475397E-01,-1.28149986E-05,8.74592459E-05
2.45760999E-01,-2.14949250E-06,8.69269270E-05
2.46046602E-01,9.62130725E-05,8.75079782E-05
2.46332204E-01,2.95415521E-05,8.69581471E-05
2.46617807E-01,3.06405127E-05,8.71650615E-05
2.46903409E-01,-1.23977661E-05,8.74111164E-05
2.47189012E-01,1.77025795E-05,8.72667758E-05
2.47474615E-01,1.05474144E-04,8.75288893E-05
2.47760217E-01,4.46178019E-05,8.63828965E-05
2.48045820E-01,1.92031264E-04,8.91973788E-05
2.48331422E-01,3.84300947E-05,9.00902678E-05
2.48617025E-01,1.27825886E-04,9.14357431E-05
2.48902627E-01,1.76873058E-04,9.24484735E-05
2.49188230E-01,1.14072114E-04,9.22834149E-05
2.49473832E-01,-1.25356019E-05,9.32539200E-05
2.49759435E-01,1.19991601E-05,9.40460965E-05
2.50045038E-01,-9.50321555E-06,9.58826506E-05
2.50330640E-01,-1.39851123E-04,9.72549231E-05
2.50616243E-01,1.57948583E-04,9.87993160E-05
2.50901845E-01,3.52375209E-05,1.00247953E-04
2.51187448E-01,1.44187361E-04,1.00312144E-04
2.51473050E-01,8.15913081E-05,1.02274605E-04
2.51758653E-01,-7.12648034E-05,1.03167541E-04
2.52044255E-01,-3.96296382E-05,1.04221704E-04
2.52329858E-01,4.52399254E-05,1.05453597E-04
2.52615461E-01,3.76954675E-04,1.05534710E-04
2.52901063E-01,1.59837306E-04,1.06639931E-04
2.53186666E-01,2.47415155E-04,1.07424859E-04
2.53472268E-01,4.09670174E-05,1.08963647E-04
2.53757871E-01,6.69062138E-06,1.09437959E-04
2.54043473E-01,7.99223781E-05,1.10059649E-04
2.54329076E-01,1.02031976E-04,1.11409858E-04
2.54614678E-01,1.25732273E-04,1.10458483E-04
2.54900281E-01,3.68304551E-04,1.12243898E-04
2.55185884E-01,-3.16463411E-05,1.12351531E-04
2.55471486E-01,3.60757113E-05,1.12684692E-04
2.55757089E-01,2.37707049E-04,1.14194569E-04
2.56042691E-01,8.67843628E-05,1.12331869E-04
2.56328294E-01,4.41446900E-05,1.14477341E-04
2.56613896E-01,-8.95932317E-06,1.14085556E-04
2.56899499E-01,8.91387463E-05,1.15384420E-04
2.57185101E-01,5.30034304E-05,1.16206147E-04
2.57470704E-01,2.45258212E-04,1.15659721E-04
2.57756307E-01,1.19626522E-04,1.17240109E-04
2.58041909E-01,2.54899263E-04,1.15969448E-04
2.58327512E-01,-6.46300614E-05,1.17325526E-04
2.58613114E-01,5.90085983E-06,1.17630725E-04
2.58898717E-01,3.41460109E-05,1.18039634E-04
2.59184319E-01,1.14366412E-06,1.18389592E-04
2.59469922E-01,1.64579600E-04,1.16688777E-04
2.59755524E-01,-1.87568367E-05,1.18967378E-04
2.60041127E-01,2.01795250E-04,1.18202140E-04
2.60326730E-01,5.80325723E-05,1.18328507E-04
2.60612332E-01,1.05351210E-04,1.18516646E-04
2.60897935E-01,-1.54774636E-04,1.18946084E-04
2.61183537E-01,-2.62342393E-04,1.20234449E-04
2.61469140E-01,9.80123878E-05,1.18850387E-04
2.61754742E-01,1.36081129E-04,1.21099128E-04
2.62040345E-01,-1.47756189E-04,1.19695731E-04
2.62325947E-01,6.14225864E-05,1.22181729E-04
2.62611550E-01,-4.65810299E-05,1.22179598E-04
2.62897153E-01,1.13308430E-04,1.20387575E-04
2.63182755E-01,-1.21999532E-04,1.23482170E-04
2.63468358E-01,3.72603536E-05,1.22088025E-04
2.63753960E-01,-3.46451998E-07,1.24899819E-04
2.64039563E-01,2.44997442E-04,1.22942213E-04
2.64325165E-01,-7.92294741E-05,1.22388728E-04
2.64610768E-01,1.96598470E-04,1.26281984E-04
2.64896370E-01,3.06967646E-04,1.23948721E-04
2.65181973E-01,2.46651471E-05,1.24880088E-04
2.65467576E-01,4.98071313E-05,1.25358174E-04
2.65753178E-01,-7.25835562E-05,1.25859426E-04
2.66038781E-01,1.12287700E-04,1.28236749E-04
2.66324383E-01,3.35760415E-04,1.24784275E-04
2.66609986E-01,1.67902559E-04,1.27132687E-04
2.66895588E-01,5.52646816E-05,1.27805784E-04
2.67181191E-01,2.44114548E-04,1.28051413E-04
2.67466793E-01,2.51706690E-04,1.29916074E-04
2.67752396E-01,8.21463764E-05,1.27429218E-04
2.68037999E-01,2.11287290E-04,1.29154236E-04
2.68323601E-01,2.45220959E-04,1.30197448E-04
2.68609204E-01,6.21899962E-05,1.29355570E-04
2.68894806E-01,1.67462975E-04,1.30514933E-04
2.69180409E-01,1.86104327E-04,1.30008567E-04
2.69466011E-01,3.24588269E-04,1.31819245E-04
2.69751614E-01,8.45342875E-05,1.32391501E-04
2.70037216E-01,1.39124691E-04,1.30096530E-04
2.70322819E-01,5.99175692E-05,1.32858657E-04
2.70608422E-01,-9.06735659E-06,1.32192180E-04
2.70894024E-01,-3.79048288E-05,1.34386046E-04
2.71179627E-01,8.37594271E-05,1.32151020E-04
2.71465229E-01,1.35153532E-04,1.33041382E-04
2.71750832E-01,-2.48417258E-04,1.33698827E-04
2.72036434E-01,2.06168741E-04,1.34338727E-04
2.72322037E-01,-2.35848129E-05,1.32800427E-04
2.72607639E-01,1.18918717E-04,1.33947995E-04
2.72893242E-01,2.53226608E-04,1.34810489E-04
2.73178845E-01,1.36438757E-04,1.34850333E-04
2.73464447E-01,5.57452440E-05,1.34880811E-04
2.73750050E-01,9.53301787E-05,1.34119079E-04
2.74035652E-01,1.96903944E-04,1.36576216E-04
2.74321255E-01,3.37772071E-05,1.37814375E-04
2.74606857E-01,-1.06733292E-04,1.34719720E-04
2.74892460E-01,2.08005309E-04,1.38008347E-04
2.75178062E-01,-6.49429858E-05,1.36124907E-04
2.75463665E-01,-3.97264957E-05,1.38587865E-04
2.75749268E-01,1.58190727E-04,1.37928819E-04
2.76034870E-01,9.36724246E-05,1.37315848E-04
2.76320473E-01,2.17832625E-04,1.41321534E-04
2.76606075E-01,5.39720058E-05,1.38316444E-04
2.76891678E-01,6.63213432E-05,1.40718245E-04
2.77177280E-01,-2.91615725E-05,1.39513992E-04
2.77462883E-01,3.22729349E-04,1.40502026E-04
2.77748485E-01,-7.72215426E-05,1.42293677E-04
2.78034088E-01,-1.68904662E-05,1.39978439E-04
2.78319691E-01,2.24485993E-04,1.42884727E-04
2.78605293E-01,2.53655016E-05,1.41481374E-04
2.78890896E-01,3.74387950E-04,1.43444686E-04
2.79176498E-01,2.45049596E-05,1.42732492E-04
2.79462101E-01,1.50542706E-04,1.43652857E-04
2.79747703E-01,-1.09236687E-04,1.45059656E-04
2.80033306E-01,-1.22267753E-04,1.43617615E-04
2.80318908E-01,1.77707523E-04,1.45492842E-04
2.80604511E-01,2.23629177E-05,1.44431937E-04
2.80890114E-01,2.09148973E-04,1.46067619E-04
2.81175716E-01,-3.30172479E-05,1.45719960E-04
2.81461319E-01,-5.14537096E-05,1.43603563E-04
2.81746921E-01,1.77714974E-04,1.46768037E-04
2.82032524E-01,3.69947404E-04,1.44177144E-04
2.82318126E-01,1.07213855E-04,1.46109314E-04
2.82603729E-01,8.13081861E-05,1.45648527E-04
2.82889331E-01,-2.01538205E-05,1.45553534E-04
2.83174934E-01,1.06852502E-04,1.47168401E-04
2.83460537E-01,4.24943864E-05,1.43989423E-04
2.83746139E-01,1.84386969E-04,1.47164594E-04
2.84031742E-01,-4.75570560E-05,1.45460682E-04
2.84317344E-01,2.39290297E-04,1.47754802E-04
2.84602947E-01,3.90596688E-04,1.49600477E-04
2.84888549E-01,-2.80447304E-04,1.46378533E-04
2.85174152E-01,-1.00988895E-04,1.48749673E-04
2.85459754E-01,3.27117741E-05,1.47778814E-04
2.85745357E-01,2.63031572E-04,1.49906902E-04
2.86030960E-01,2.78145075E-04,1.50000736E-04
2.86316562E-01,8.05296004E-05,1.50876167E-04
2.86602165E-01,3.48266214E-04,1.52128245E-04
2.86887767E-01,6.56023622E-05,1.49252359E-04
2.87173370E-01,-1.58090144E-04,1.52304367E-04
2.87458972E-01,2.12389976E-04,1.51127068E-04
2.87744575E-01,7.43418932E-05,1.53940351E-04
2.88030177E-01,6.74277544E-07,1.54236808E-04
2.88315780E-01,2.56877393E-04,1.51729364E-04
2.88601383E-01,1.16564333E-05,1.55653045E-04
2.88886985E-01,-3.43360007E-05,1.51927562E-04
2.89172588E-01,-6.06663525E-05,1.56607115E-04
2.89458190E-01,1.28146261E-04,1.54038685E-04
2.89743793E-01,-5.26905060E-05,1.55276983E-04
2.90029395E-01,3.14399600E-04,1.59378335E-04
2.90314998E-01,-2.77705491E-04,1.53220046E-04
2.90600600E-01,4.33959067E-05,1.59048539E-04
2.90886203E-01,4.95240092E-05,1.55748381E-04
2.91171806E-01,5.23291528E-05,1.58455568E-04
2.91457408E-01,2.83274800E-04,1.60792650E-04
2.91743011E-01,2.78331339E-04,1.56996048E-04
2.92028613E-01,-2.29030848E-05,1.61191820E-04
2.92314216E-01,3.32783908E-04,1.57857566E-04
2.92599818E-01,1.01353973E-04,1.62119937E-04
2.92885421E-01,-1.99846923E-04,1.60923207E-04
2.93171023E-01,8.22320580E-05,1.61282770E-04
2.93456626E-01,-1.06170774E-05,1.63408605E-04
2.93742229E-01,2.23167241E-04,1.61137654E-04
2.94027831E-01,1.54376030E-05,1.64501428E-04
2.94313434E-01,9.08337533E-05,1.63524294E-04
2.94599036E-01,-8.72090459E-05,1.63637236E-04
2.94884639E-01,2.17873603E-04,1.65741449E-04
2.95170241E-01,2.51583755E-04,1.65396520E-04
2.95455844E-01,2.14505941E-04,1.66549470E-04
2.95741446E-01,8.49328935E-05,1.64174415E-04
2.96027049E-01,3.86301428E-04,1.68462067E-04
2.96312652E-01,-2.17575580E-04,1.66303781E-04
2.96598254E-01,-3.12663615E-05,1.69302347E-04
2.96883857E-01,3.57963145E-05,1.69942026E-04
2.97169459E-01,9.03196633E-05,1.66155023E-04
2.97455062E-01,1.82639807E-04,1.72366339E-04
